 10  20  29  37  53  54  81  84
 8  20  22  23  26  68  80  87
 9  18  60  69  84  91  93  95
 3  4  25  29  79  82  89  98
 18  25  28  51  61  65  91  94
 6  34  39  40  42  70  91  96
 0  6  18  30  31  39  67  89
 12  18  37  45  64  69  70  91
 13  22  24  29  37  38  51  90
 0  4  31  33  45  62  76  86
 0  19  39  61  65  78  86  98
 20  46  53  57  61  62  73  79
 3  22  36  40  52  56  67  72
 44  49  51  53  57  58  78  87
 14  15  17  22  41  60  74  75
 4  11  15  24  43  65  86  94
 28  29  30  40  42  58  64  90
 1  5  12  54  66  79  86  90
 10  20  24  30  34  45  73  91
 2  32  36  61  62  71  72  93
 22  39  49  51  55  63  72  92
 8  34  36  45  46  63  69  90
 1  9  15  34  38  73  75  91
 2  13  14  21  23  41  81  99
 11  15  25  38  46  59  75  98
 16  31  36  41  74  78  80  82
 10  49  50  65  69  86  89  96
 2  13  15  58  65  67  95  97
 3  14  37  40  43  52  75  86
 19  28  43  46  47  60  74  98
 8  12  66  70  74  76  79  99
 0  12  16  34  48  64  80  85
 20  21  29  41  44  62  70  71
 22  39  43  68  74  81  82  99
 5  6  19  34  63  66  78  94
 7  12  17  48  52  76  79  92
 8  20  22  35  67  69  78  85
 2  8  18  49  50  63  69  92
 5  30  31  38  42  59  67  78
 9  21  31  39  45  59  60  76
 23  28  51  57  66  76  84  96
 8  13  35  42  45  47  73  92
 22  25  47  58  91  92  95  96
 1  2  5  40  42  46  58  67
 0  5  15  25  42  45  46  63
 6  7  15  35  37  58  77  87
 16  19  39  45  75  79  84  96
 2  6  34  45  66  75  86  92
 17  24  30  40  42  61  67  89
 6  14  15  20  28  57  65  97
 1  36  39  49  54  69  73  76
 18  42  55  61  74  85  91  98
 16  23  28  30  45  57  80  85
 44  45  49  56  63  88  94  99
 2  5  10  48  49  54  74  76
 13  16  44  56  65  71  74  83
 3  28  34  40  41  54  67  81
 7  9  33  40  49  66  90  95
 14  18  25  35  47  51  55  69
 32  38  52  56  70  71  72  93
 10  26  51  63  70  82  86  89
 9  46  54  63  66  72  76  92
 7  50  55  58  67  71  83  96
 6  27  42  59  62  72  76  89
 7  18  50  80  82  93  94  96
 1  12  13  34  43  63  78  93
 22  32  44  46  86  93  97  99
 37  54  56  65  71  74  82  84
 8  54  58  63  66  68  93  96
 15  23  34  45  56  75  81  99
 29  33  38  40  60  67  92  95
 2  31  54  63  71  79  89  93
 3  11  33  41  57  69  81  95
 9  16  29  42  56  58  61  98
 15  20  22  39  56  58  83  96
 5  13  33  47  51  54  57  92
 0  25  35  65  76  83  87  96
 6  18  28  53  60  73  91  98
 11  19  21  33  40  49  52  63
 2  50  51  52  54  71  73  83
 17  18  29  42  75  78  84  95
 14  37  41  53  64  78  87  96
 17  18  25  26  36  41  62  65
 2  37  38  39  60  72  74  98
 19  27  33  39  59  85  95  99
 6  7  8  10  33  47  94  99
 6  21  37  61  80  87  89  95
 2  40  49  50  51  55  84  97
 23  28  51  70  71  83  85  96
 6  20  40  50  53  60  89  92
 7  31  62  68  79  84  90  95
 0  15  32  46  65  73  74  83
 2  33  50  53  55  68  97  99
 5  27  39  40  55  59  83  98
 6  19  20  29  34  42  69  97
 0  9  27  47  48  65  84  95
 5  18  25  45  59  64  71  74
 5  13  15  28  42  49  78  98
 6  15  22  31  47  71  83  99
 5  12  21  26  32  45  53  91
 14  15  22  47  64  70  88  96
 12  27  49  62  68  74  89  90
 1  30  60  72  74  79  82  93
 1  3  8  39  58  61  76  79
 34  43  45  47  49  64  97  98
 9  23  41  53  57  60  67  69
 1  13  28  42  49  67  85  98
 7  9  25  27  42  69  86  91
 4  12  20  38  45  51  59  66
 16  21  44  51  53  61  77  84
 17  29  32  34  60  64  75  84
 2  6  18  22  46  50  78  92
 8  12  37  45  60  72  84  96
 5  24  27  51  58  60  62  97
 8  26  28  44  57  62  70  81
 35  42  53  68  74  81  92  94
 23  25  65  77  81  84  92  94
 10  33  38  44  54  93  94  96
 21  36  37  47  74  82  93  98
 4  29  32  49  63  64  71  74
 0  12  22  37  56  66  73  93
 0  3  7  11  35  36  74  96
 14  21  25  50  57  62  64  97
 0  4  5  26  43  52  79  85
 7  24  34  45  51  72  85  93
 3  14  30  62  68  86  87  88
 5  10  14  31  34  41  52  83
 6  8  30  36  39  64  75  82
 13  25  42  43  46  60  65  93
 2  32  42  51  52  82  89  90
 0  3  13  16  31  54  87  95
 34  39  43  50  56  78  82  85
 11  32  43  44  45  49  85  89
 35  41  49  59  62  83  88  92
 0  21  45  48  52  54  76  89
 16  17  29  37  52  55  61  71
 8  27  36  40  58  69  72  80
 4  5  43  46  49  55  62  72
 9  28  50  68  72  73  79  80
 0  10  18  33  51  81  91  93
 4  35  47  78  87  89  96  98
 1  8  41  46  53  67  85  93
 11  13  18  24  27  60  91  96
 9  20  32  36  63  74  81  93
 4  10  15  18  28  68  70  86
 14  24  25  33  52  67  69  91
 18  24  51  54  62  72  89  98
 16  22  53  55  63  66  67  83
 10  14  18  26  32  62  65  98
 0  22  31  32  40  48  65  98
 37  38  40  61  69  80  84  95
 16  17  39  47  66  82  84  86
 4  20  25  39  57  67  69  86
 5  25  26  42  43  64  74  88
 16  19  23  30  47  54  55  78
 6  9  14  18  34  43  84  96
 11  18  19  43  58  64  86  97
 19  23  34  51  64  73  78  90
 16  37  47  52  57  64  68  86
 3  32  39  58  72  81  88  91
 7  19  20  27  40  46  62  87
 5  26  29  37  58  83  86  98
 39  41  58  61  66  70  72  94
 21  24  33  57  72  83  85  92
 2  18  21  22  26  27  76  99
 11  28  50  51  64  67  85  97
 1  24  36  52  69  73  88  96
 22  29  36  50  65  75  76  99
 6  8  31  48  50  67  79  95
 32  37  41  66  69  71  75  89
 4  18  21  25  54  68  87  97
 14  68  81  83  85  94  97  98
 11  25  42  43  48  66  86  96
 4  30  33  71  74  77  84  97
 11  16  26  31  51  77  92  97
 2  5  8  18  21  44  52  80
 0  18  41  46  56  73  90  97
 8  15  25  41  46  67  73  76
 3  6  16  24  39  66  92  98
 9  50  51  66  86  87  92  93
 6  14  26  67  72  86  87  94
 24  29  34  44  46  85  89  91
 29  60  61  65  83  86  87  92
 25  29  62  69  70  73  90  93
 10  33  41  48  59  66  80  84
 5  8  9  15  19  34  63  82
 4  9  17  22  52  69  75  91
 15  41  50  54  58  70  83  93
 8  9  29  57  58  69  71  94
 20  32  46  57  59  77  93  94
 13  17  34  45  56  65  73  79
 0  1  5  10  11  28  42  65
 1  13  14  17  41  47  49  73
 12  17  69  70  89  91  92  95
 17  28  48  55  60  68  82  87
 4  6  10  13  26  32  39  60
 8  13  26  50  64  67  71  83
 0  16  42  48  56  64  67  71
 10  12  15  35  60  67  75  87
 15  19  20  39  41  68  78  96
 17  26  43  64  66  67  73  90
 6  18  21  31  59  77  96  99
 0  1  8  10  25  63  77  81
 18  25  32  51  60  65  75  77
 0  8  13  26  30  37  70  84
 30  32  34  40  45  52  76  90
 13  24  46  50  67  83  89  98
 42  78  79  86  89  92  95  97
 13  55  57  74  75  81  82  90
 3  14  42  43  48  49  81  82
 5  14  24  54  73  79  80  85
 27  31  36  40  51  68  86  88
 0  2  3  46  61  62  85  91
 7  54  56  67  72  86  88  99
 8  10  18  21  24  33  56  66
 2  13  14  22  26  54  66  70
 4  5  13  27  43  47  54  78
 8  24  31  39  41  42  65  88
 0  5  42  46  75  80  93  96
 13  23  30  49  56  62  69  85
 1  19  26  32  48  50  60  86
 14  33  43  54  56  62  63  75
 18  36  39  56  62  67  70  77
 3  10  28  29  31  44  50  64
 12  14  17  25  46  49  60  85
 14  21  22  47  48  58  61  87
 4  46  54  60  62  70  72  87
 10  12  19  26  41  49  66  68
 0  5  15  45  48  63  83  94
 12  16  28  30  42  56  64  89
 10  14  28  36  51  57  80  92
 6  18  31  69  79  88  96  99
 27  34  35  65  68  69  71  72
 10  18  40  49  58  67  68  93
 6  11  25  26  30  48  60  81
 4  8  10  12  19  51  71  76
 8  34  47  49  72  93  94  96
 9  17  33  51  53  59  61  81
 3  5  14  48  51  62  68  72
 10  17  28  30  48  49  57  74
 9  15  20  30  37  40  71  82
 5  26  34  36  37  53  58  82
 10  22  28  32  52  54  77  88
 9  15  33  38  39  62  82  97
 5  32  51  54  80  82  90  94
 8  19  33  36  37  57  75  91
 1  14  23  24  35  51  74  76
 8  27  36  37  38  43  62  83
 1  7  17  27  33  44  67  91
 15  18  34  38  42  56  74  99
 17  30  56  58  69  73  75  96
 4  7  10  15  46  56  78  94
 9  12  13  53  80  88  93  97
 25  42  62  68  75  77  85  97
 15  18  34  45  60  72  73  74
 5  8  19  33  44  50  53  67
 11  27  31  48  49  56  64  99
 4  7  12  32  33  49  66  97
 7  13  27  51  61  62  77  79
 4  20  26  29  42  75  79  90
 3  4  18  32  33  57  75  93
 35  45  65  71  73  81  83  85
 14  16  37  58  59  81  86  88
 14  15  43  51  52  56  75  79
 20  47  52  70  74  79  83  92
 22  26  32  57  64  66  78  79
 48  54  59  68  75  84  92  95
 25  26  41  55  56  90  96  99
